wavelength,bc01,bc02,bc03,bc04,bc05,bc06,bc07,bc08,bc09,bc10,bc11,bc12,ec01,ec02,ec03,ec04,ec05,ec06,ec07,ec08,lm01,lm02,lm03,lm04,lm05,pa01,pa02,pa03,pa04,pa05,pa06,se01,se02,se03,se04,se05,sa01,sa02,sa03,sa04,sa05,sa06,sa07,sa08,sa09,sa10,sa11
642.3602,131.686,95.7934,155.9816254,200.58,75.19619,125.6023,252.254,170.9124,150.6008,101.5652,119.3708,128.2232,114.412,23.21767,115.8966,94.90042,86.01483,166.4601,133.1029,126.9535,310.0829,232.9967,240.1836,195.0307,473.1083,58.53899,231.2164,106.9519,91.89472,131.638,82.34571,95.36107,89.82643,102.7134,210.9404,120.8328,289.515,419.5972,374.0687,400.6256,282.8251,443.9188,520.2594,464.9632,463.9982,389.7967,427.9065
642.7282,136.3692,91.74369,154.4315025,193.2706,69.22346,131.4881,250.3337,166.5144,146.1397,114.6941,115.2864,127.1963,117.0255,23.1506,120.573,89.75437,77.88038,165.9623,141.8422,126.3212,312.1286,230.1495,235.5036,196.6519,465.709,64.86215,237.4975,101.5968,94.01456,125.954,77.6487,89.69665,91.47292,96.50113,207.8351,111.774,290.6413,416.0089,368.1202,397.695,285.1944,441.5802,517.6242,461.48,477.2943,382.0019,423.2057
643.0962,131.1646,85.82566,149.8428734,192.2955,68.72251,128.5446,250.329,162.1191,140.1928,106.7106,115.7936,127.706,112.8385,21.1187,114.1426,89.22855,80.1516,159.4895,150.9262,126.323,305.9801,234.299,222.4945,186.805,453.3729,60.85564,237.6087,101.9686,94.54377,128.0163,75.76936,85.57771,92.98003,97.71698,210.3919,111.2981,281.592,415.6308,359.0049,387.9528,288.4979,436.4199,511.3062,461.4685,487.6438,374.2102,418.8151
643.4641,131.1629,87.81961,150.8742968,188.8836,66.2329,122.6567,245.0366,163.0963,145.6446,106.2378,119.3701,125.1352,114.931,22.692,114.404,85.07696,75.96657,160.9822,147.6324,125.3142,302.3681,232.041,231.3279,188.8089,462.7456,61.29247,229.8349,105.5163,94.0128,124.4,76.59027,88.60145,92.45351,102.6477,203.506,108.7966,296.2292,401.8245,361.0637,385.0282,279.5077,438.765,509.1986,449.5226,462.4009,368.3705,415.5785
643.8319,137.9282,87.32171,146.80822,187.4226,63.24509,121.6793,247.437,161.6311,147.6241,97.3198,108.6424,123.5925,117.5469,18.49577,111.7402,83.14549,76.92217,156.9995,132.8642,118.7782,297.251,228.7166,225.0876,179.0323,456.3231,58.2863,230.2895,100.5362,89.77025,127.4972,78.93605,91.17495,90.87588,95.98699,208.2314,107.3628,286.6078,395.4155,352.5346,389.4044,279.5092,426.1309,502.361,445.5415,454.1947,371.2838,416.0671
644.1998,125.4409,86.82568,156.1066574,191.3199,67.22986,120.7,244.0769,163.5859,143.1683,107.1985,110.6892,125.1347,102.3762,19.54556,117.9724,86.88959,76.92284,155.5107,143.1801,116.579,293.2107,223.8463,229.7699,183.1749,445.4719,62.29379,231.2053,99.04367,89.77135,114.4619,79.4092,94.26402,92.98348,95.98828,193.252,108.7957,280.9509,409.7236,361.0755,382.1067,270.4056,426.6016,496.0475,444.5541,457.3555,369.8296,412.1669
644.5675,127.0052,90.24865,145.7729067,181.5756,68.22683,121.6787,239.266,163.5847,147.1278,104.3797,110.6879,124.2349,106.5605,20.52828,114.5947,86.01195,78.71739,159.9853,135.8986,119.2824,288.6157,226.3422,227.1695,180.5851,439.0588,56.3466,228.8105,95.80227,86.58674,115.1075,74.42016,89.69503,82.3219,98.03863,199.0563,106.053,276.499,398.7544,354.5479,381.1287,268.1636,411.8028,487.6238,440.9383,469.6342,369.5802,410.7015
644.9353,123.8743,89.31122,148.227174,182.7946,65.73724,116.7715,233.013,161.1469,142.173,95.00326,111.1974,125.1353,106.5588,21.05244,113.1022,80.3407,77.76108,156.0053,134.5804,119.284,287.0792,222.8984,221.9639,180.5786,437.0866,58.85011,227.8941,98.54383,89.77211,114.5946,77.11828,89.69374,89.16664,97.01442,188.2553,112.6067,275.9312,395.789,349.5229,376.2599,273.8371,416.3084,488.6779,432.6028,443.5077,368.8447,398.8145
645.3029,129.6017,85.32719,144.2226249,183.0315,69.22076,120.6959,230.6081,157.2345,138.7046,113.8783,110.6844,121.0215,108.1277,22.69229,109.4047,81.7422,76.44025,151.028,129.3215,122.801,282.9643,219.2204,218.3245,184.2068,439.5435,60.03976,223.8929,103.461,85.52698,118.7206,75.29942,87.1201,85.61218,98.48448,195.2684,107.4818,276.4916,398.3764,345.4342,374.3111,270.9926,413.195,484.992,429.6157,450.275,363.985,395.8785
645.6706,129.0806,82.27469,141.0572477,176.9392,67.72563,111.8665,233.0083,160.6524,139.6948,110.1194,111.1939,119.4779,102.3693,16.33058,112.8431,80.33763,75.84465,145.0568,128.0563,116.7657,269.1427,216.8376,220.4004,169.1812,432.6299,59.5386,217.4911,97.48043,82.14676,121.8176,73.77146,85.44582,84.55916,94.12763,195.2684,103.5489,271.9664,387.5364,344.4313,363.6013,263.9017,412.0801,491.3026,435.0903,444.5076,349.3638,401.7319
646.0382,118.6719,83.27184,144.7365897,184.008,65.23593,116.2807,232.0474,159.1906,137.7128,103.091,100.9866,121.4056,102.8951,20.00408,110.6977,83.20489,75.00516,144.0583,122.6028,113.8757,276.8197,215.7659,222.4798,176.4322,429.1833,56.28339,220.2318,94.05489,88.17818,118.2044,75.29841,86.02765,84.0302,92.65383,192.5699,105.5759,267.9347,385.0608,341.9862,364.5718,261.5321,409.7395,462.9043,424.0136,430.292,357.1553,390.1483
646.4057,123.3542,78.35455,143.7706541,177.1886,64.24138,109.9038,227.2383,150.4025,129.2906,98.28451,102.0054,117.4193,103.4148,18.49547,104.5302,79.92909,71.65797,140.5744,131.2232,113.2501,281.4381,215.2875,214.1549,180.0594,424.7415,58.85182,215.659,94.99009,80.75288,114.0738,73.77267,83.51634,84.55772,92.33333,188.2518,104.9801,265.7451,381.1168,344.4324,351.9159,258.6969,403.2023,470.2616,409.7047,424.5552,354.2328,383.2022
646.7732,125.9547,80.84315,139.9555946,176.6942,61.2519,105.0016,229.1562,151.3732,132.7591,112.8136,104.044,116.9043,102.3666,20.06931,103.4277,85.95074,68.66548,145.0563,122.804,114.8793,252.2537,214.9342,209.4745,169.1768,417.8274,55.8442,216.7458,96.54765,79.49026,117.1697,69.0772,84.54435,82.12393,91.369,188.7848,100.2129,265.1716,370.7632,327.9147,352.3893,253.0187,390.0993,462.3543,407.2066,435.7885,343.0276,385.7521
647.1407,123.3557,84.76678,134.7906531,169.8806,61.25204,107.4509,221.4643,141.6115,134.7396,94.64404,104.0425,117.9344,95.56605,22.10158,104.9881,75.25066,66.87111,141.5669,131.5566,109.5353,274.7661,207.3351,207.3926,169.6932,406.4761,56.84656,212.9138,92.24927,85.52507,111.4898,69.07792,80.81255,83.50445,87.97368,177.9847,99.2593,264.6104,366.8201,324.8437,349.4639,257.2688,390.5568,461.3013,406.7158,430.2735,348.8631,384.8398
647.5081,121.274,82.77535,136.9875702,173.2888,58.26404,109.4133,218.5824,144.5414,129.291,91.24881,103.5326,112.2791,97.14036,20.00319,101.3486,75.19181,68.30751,145.052,131.2165,110.7316,265.0607,208.2838,211.551,170.2082,406.4802,53.52851,210.1758,87.51639,84.99556,113.4892,72.36234,78.36897,78.76868,84.13248,177.9826,101.6394,260.6522,364.3636,326.3557,345.5746,254.9071,389.1614,456.0485,405.2274,420.4466,338.6418,379.2881
647.8754,115.545,79.28553,133.8175014,168.9005,62.74616,107.452,214.7315,144.5378,122.3501,84.79764,100.47,107.6526,95.5663,22.62528,104.7886,76.18429,71.656,139.0808,120.0086,107.7132,261.97,201.0401,201.6633,167.6133,409.9237,52.52763,207.8859,96.11064,85.52468,118.1365,70.48559,78.36824,77.18695,88.54944,182.843,102.5956,257.8181,369.29,324.898,345.0788,248.2868,384.9428,449.7307,400.2491,409.5858,337.1799,375.0817
648.2428,118.1474,79.28419,135.431924,161.5913,63.24297,107.9432,218.5702,141.6079,132.7574,86.08141,92.81044,109.5763,93.47199,20.00284,101.8651,73.78917,71.05674,132.9203,122.8075,107.3379,276.286,201.5171,204.2649,157.7711,400.5469,54.53073,205.6002,92.99595,80.75162,103.7384,70.48397,81.45504,80.34611,89.76883,179.6059,96.397,256.682,359.427,324.3383,344.5897,244.0282,377.2714,437.6315,400.1161,407.6063,327.192,369.6545
648.61,112.9404,79.28299,130.7820865,164.2699,63.73895,112.8442,208.6442,140.6294,131.7604,90.2844,97.9139,110.7317,96.61094,19.47745,96.67272,73.78774,71.17331,136.897,116.2809,102.1844,258.8432,194.3806,196.9765,156.7327,393.6358,48.33229,208.7978,91.00102,75.97671,106.3215,70.0124,73.09029,78.76645,83.6151,170.4191,94.96622,249.3354,366.813,313.2811,329.9836,241.071,369.6734,444.447,389.7836,407.0285,319.1629,368.2472
648.9773,112.4191,81.77392,128.7129686,161.1051,62.24706,105.9778,213.7539,140.6274,120.8653,92.28966,96.38124,107.7768,97.65672,22.62539,97.18992,75.71823,70.57748,130.6171,104.1263,105.704,247.625,195.4515,190.2203,154.6593,389.691,49.01965,199.1962,86.14278,77.56732,104.7722,65.78939,73.0901,80.01502,81.118,173.1213,94.01353,245.9362,353.9949,311.8456,337.7739,238.3512,371.0806,440.253,384.8099,393.8936,331.3307,362.2138
649.3444,110.86,79.84575,128.5866521,159.6389,60.25551,104.0193,212.3212,143.5568,117.3994,65.4427,96.89109,107.7809,88.23858,18.49425,94.0761,72.912,63.88013,131.6133,127.4269,102.8108,243.0313,194.3859,194.377,152.5886,385.7408,51.77483,200.9125,87.51331,72.79506,107.3522,71.89051,75.21541,77.58069,81.82327,172.5777,98.30096,243.6038,350.9158,304.7542,326.5804,234.5736,369.4935,437.0914,381.3329,392.3691,316.2322,356.6627
649.7116,117.1059,75.86033,126.0016892,161.5906,59.75733,105.9781,205.5847,141.1166,122.8433,81.10164,96.38264,104.5615,92.42592,16.39675,95.89134,72.44054,70.21974,129.6181,114.4179,103.6899,258.9027,193.4303,190.7357,154.6543,381.7871,48.01657,200.4506,88.13571,72.26397,106.259,63.91193,77.85336,80.21221,82.65399,163.4019,93.53457,248.2003,346.9688,309.3314,323.1734,231.7356,366.2258,421.3124,375.3522,407.6231,318.6766,351.4818
650.0787,107.214,75.85877,128.5856825,156.7203,57.76391,101.5635,199.3366,131.8444,116.9044,96.23319,91.78748,103.5324,90.33177,17.97025,92.51918,68.70041,63.04059,131.1124,123.7198,98.28471,250.7115,191.6505,180.8538,150.5079,375.8743,47.32877,195.5373,85.58229,72.26264,102.1884,63.44021,76.30759,77.18633,80.34785,164.4791,90.67633,233.4916,341.6773,304.3151,316.3456,233.623,361.3691,419.2086,378.838,402.0994,311.8501,349.8346
650.4457,105.6549,80.34304,123.4169553,157.4437,58.26196,97.63969,202.6963,131.3547,118.3852,89.82115,93.8243,108.1596,87.19428,17.97034,91.9977,69.10852,65.91113,127.131,98.37861,99.2898,243.0052,187.8484,184.4868,153.1638,367.9733,49.33216,194.1639,87.01345,75.97341,101.6724,64.96562,73.73396,75.08161,77.97695,161.7784,91.27074,238.5791,335.264,304.2446,313.9067,232.6678,352.6553,421.2972,376.8359,386.5794,313.3035,344.2841
650.8127,111.3793,76.29505,123.548903,155.2521,54.28111,99.1134,200.2945,126.6563,110.4601,77.17423,92.29535,98.39031,87.19204,17.3805,93.81644,70.04437,59.69382,128.1284,116.3136,97.15637,249.1809,185.9466,181.3717,150.5083,367.981,49.52076,189.9349,86.01861,70.67363,95.47684,63.43938,74.249,76.1989,82.84618,161.9152,88.77036,234.0552,336.1288,298.7249,307.0988,234.091,355.6291,408.6799,365.9015,385.0904,311.3598,341.2453
651.1797,109.2949,74.36047,122.5111803,153.3021,54.77603,102.5438,200.7678,127.9344,111.4491,85.60434,90.76126,103.5296,91.89794,19.54348,92.77418,71.97256,63.51953,130.6121,130.6359,98.15721,235.8373,184.9915,181.883,145.7823,364.0315,50.8343,194.0494,84.0236,70.67149,96.50691,58.74554,69.61491,75.47449,82.59014,160.6959,86.86345,236.8753,335.1393,301.2293,314.3936,219.7838,345.6283,403.9472,362.4083,375.8121,300.6432,339.7728
651.5466,106.6924,69.8156,122.5124632,146.4877,58.76022,95.18785,193.0759,125.4958,115.9083,91.23357,93.31421,100.444,93.99335,15.8055,92.5133,66.361,60.64742,123.1502,116.2266,95.45399,250.159,185.8248,179.8047,147.3948,364.517,46.01392,194.1662,84.14847,72.06198,104.2529,61.09187,72.57441,74.5532,81.62784,161.2318,87.81324,232.3557,332.3043,294.7642,309.5254,218.4824,345.6289,409.2045,354.9455,366.7216,295.2831,336.5356
651.9134,105.1306,73.30274,123.0916156,150.868,48.80032,97.63851,194.9993,129.886,110.4596,78.2223,84.63439,100.9595,84.57157,19.478,87.64556,67.76405,64.35606,123.6439,105.6581,97.15083,227.6449,184.4009,173.5615,146.8813,358.5942,43.51061,186.2794,78.60361,71.20139,104.7016,59.2154,67.5579,74.94677,77.65565,157.9889,86.85872,229.5255,328.2362,281.7087,304.1675,218.4833,343.2892,397.6338,353.455,373.2604,303.2639,333.127
652.2802,105.6504,74.36286,114.2448752,151.8429,57.76339,96.16685,191.6316,126.9567,108.4745,69.6715,87.18773,93.763,92.9448,16.91961,86.28394,67.23857,62.08328,123.645,113.8531,95.26512,234.327,177.395,173.566,144.8687,356.6163,46.76616,185.0228,79.60276,65.36712,96.50718,55.45819,69.03858,69.2891,74.90008,154.2161,85.42798,222.6666,319.4915,281.6521,297.8404,215.6484,340.4801,396.0539,345.4994,385.5769,300.6379,329.6479
652.647,102.5278,70.31458,114.6272222,149.4066,53.28268,92.24449,188.7458,123.0531,110.9494,82.78486,89.22836,97.3578,79.34078,14.23164,86.80126,63.49359,60.04847,119.9744,109.3544,91.74508,236.8372,180.2439,174.5987,135.9948,346.2528,40.31902,184.7328,80.09799,63.77817,93.40787,57.8037,65.49903,71.91933,77.20683,148.2746,89.24321,219.3451,316.0354,284.1555,289.0798,214.6973,337.0305,393.4145,343.9946,359.3206,293.3332,324.4625
653.0137,105.1295,69.38291,116.1862562,150.864,54.7765,93.22892,184.4262,121.5894,112.4407,82.39746,89.23016,97.87569,86.14355,13.24896,86.28586,68.17061,59.21449,121.6562,104.0015,91.62289,221.5502,171.6934,172.5223,140.6591,345.7673,41.50673,181.8247,80.59929,59.53512,95.99088,58.27399,65.36956,69.29015,75.73467,153.6735,85.90864,218.7834,313.0905,280.71,289.0885,218.9551,332.0657,388.6881,349.9724,355.9022,284.5791,320.9347
653.3804,102.0065,70.875,116.8270496,139.9043,55.2725,92.73134,188.2643,126.9552,107.4856,79.61469,89.73878,95.30245,82.47962,15.87163,85.49907,65.83232,60.64676,118.1678,103.5494,90.23796,232.7572,170.6214,164.2015,132.3056,342.8056,46.45272,181.3596,77.79289,63.24582,94.44014,58.27245,69.55051,68.76069,77.97487,148.4088,84.95141,219.8342,315.0472,275.6219,289.0759,212.3346,323.1746,382.8982,341.5072,342.1133,291.1428,315.6849
653.747,98.88345,69.31644,114.1143246,145.9917,53.28191,94.20716,188.7459,123.0496,108.4753,75.29748,83.10015,93.24871,83.52528,16.32967,84.7224,66.29951,60.64806,115.1856,95.39338,87.59959,231.2508,168.2495,169.9169,134.9594,333.4362,45.32511,177.7037,78.60566,66.42733,98.56964,54.04854,67.04065,71.9221,75.41508,149.4845,84.47726,215.3833,306.6766,272.6115,288.5893,204.7713,324.5771,380.2737,332.0613,350.2604,281.6479,313.6199
654.1136,95.2412,68.8183,114.1112398,139.4178,52.78455,90.772,185.857,124.0261,106.9895,91.69698,82.08044,90.92933,75.67805,20.00184,84.20205,63.55205,57.65678,111.2029,122.3775,84.07786,231.7389,168.2473,163.6732,130.8079,335.4039,42.50953,174.5054,78.04302,66.75879,94.43712,56.396,61.76418,66.6563,74.90039,147.1889,83.99831,209.1611,311.5955,268.5932,284.203,205.7126,326.4394,370.8043,339.0162,352.8865,278.2365,310.6869
654.4802,93.68001,70.37544,111.5937651,146.478,51.2898,91.75345,185.3731,117.6817,106.9874,82.33787,79.01688,92.21886,80.91048,17.96834,83.74829,63.55155,59.68851,113.6895,115.3344,88.60514,230.7478,170.2648,160.0304,128.7374,333.4219,43.3227,175.4209,75.05354,64.30563,89.79016,58.27358,62.41011,70.34189,74.64381,145.5735,81.13871,209.7237,304.7024,268.086,280.7996,195.7849,319.1336,369.7481,334.048,356.026,277.2636,314.8942
654.8467,98.36084,67.82286,109.5257986,142.0937,52.78393,91.2614,178.162,112.7987,104.0121,77.62858,81.56648,87.58864,82.47635,15.80581,84.26768,65.42318,58.25359,114.6866,103.9808,88.1014,225.6039,160.7723,161.5928,131.3906,322.5734,45.95018,168.5664,74.55481,62.18356,91.33923,51.70081,65.43226,62.44593,73.48817,141.2505,76.37276,211.9089,297.8063,265.5791,274.4663,197.6732,315.2145,368.6854,329.5638,339.3825,269.9622,301.2381
655.2131,96.28077,67.88175,107.3968998,138.6857,54.77497,97.14423,168.0671,106.9434,101.5368,77.64252,80.54664,86.81859,81.9535,21.1168,78.49177,63.49269,58.13474,113.6884,91.60958,85.08666,215.9037,166.3477,163.1508,127.1821,318.1374,43.82398,172.6764,75.0522,64.10688,89.7252,54.63571,62.40894,63.49754,71.82336,144.6246,78.40036,211.4207,297.8058,264.0688,272.0374,202.8775,311.9453,366.0675,319.6212,342.6832,272.3973,308.2534
655.5795,97.84186,65.89184,112.560837,133.8112,52.78399,86.35769,170.9531,107.9201,98.07093,66.37857,83.09884,87.72193,74.10567,15.34649,80.56563,62.55632,54.78565,110.203,99.9966,83.07255,228.1094,160.2885,153.2648,122.5202,313.6952,44.76278,171.1873,77.04586,61.65304,90.75672,56.86306,65.30444,68.62964,70.54238,138.5459,77.32557,207.3917,294.7168,259.5478,270.5733,197.1956,310.53,358.17,307.6781,339.5177,274.0931,299.9604
655.9459,94.7174,65.39272,105.0042635,137.2193,49.79394,84.39492,180.0818,107.9156,105.4986,82.32083,73.90544,90.6727,77.24586,15.87089,85.30504,61.15327,51.43552,105.7266,93.13332,84.89249,207.1717,161.2371,154.3069,120.9657,318.1266,43.75923,167.1891,73.12043,60.06259,86.17166,53.5765,67.49008,62.64118,71.37552,139.0876,74.94208,210.7792,297.795,261.1189,262.2993,199.5566,306.0322,347.1252,315.1303,332.1949,268.493,295.5633
656.3122,91.07485,59.41501,106.4893972,132.3529,51.28949,89.78795,169.5047,109.3816,105.0025,72.52628,77.48401,88.23018,71.48949,12.72402,80.30543,55.07317,51.43545,111.6963,97.6033,85.77421,202.0457,154.5902,151.703,120.4457,310.2344,42.31885,170.5627,72.12518,55.28917,91.33503,54.51537,64.46662,65.07523,65.73679,138.0042,78.27748,204.065,285.4799,255.599,262.7879,190.5771,303.0469,344.499,314.5083,329.6863,260.7042,295.8704
656.6785,87.95225,65.39231,110.041872,135.7583,53.77802,84.39593,172.8717,111.3304,93.61277,73.53143,77.47974,81.41979,75.15101,14.8207,84.00706,61.62062,55.86004,101.2475,95.37418,83.69959,210.7509,159.3367,152.2253,118.8248,309.2534,39.94132,166.4486,70.63144,57.41152,85.65715,52.63928,57.5817,60.33876,69.83713,136.9317,73.98844,201.1651,283.5083,253.5916,263.2695,189.1615,301.6393,350.2735,313.1462,331.7595,256.809,290.1403
657.0447,95.75821,63.33669,105.8428709,132.8347,49.79566,82.43443,170.4658,105.9621,98.0665,68.25149,74.41813,84.11682,78.81255,14.75564,82.90389,61.6191,50.59835,104.2339,101.8802,79.74357,207.1838,148.8959,148.5849,123.0328,305.3058,44.44925,163.0724,74.17936,59.00046,78.42771,53.69505,59.76928,66.65511,71.63115,134.7689,74.10711,194.9445,287.4456,255.5958,263.2646,183.0189,293.2258,340.8139,306.55,325.7417,254.8572,285.8139
657.4109,88.99175,66.82237,100.224403,129.4251,47.30604,80.96318,167.5774,106.4489,92.12405,64.14425,79.51943,83.47541,76.19686,14.75508,77.77365,57.46903,52.99042,98.57161,84.3144,77.03811,202.551,146.9903,145.98,120.4377,305.7932,39.31583,154.3891,71.12644,54.7579,87.20543,54.51436,55.20229,61.39025,67.72155,131.6613,76.371,197.2756,276.1119,247.5016,256.9411,184.9016,291.8267,341.8564,305.1803,311.3799,254.8624,287.5789
657.777,91.59303,55.86134,99.64252105,131.3743,49.79548,86.35695,163.7349,105.962,96.58099,71.06878,72.88592,87.58991,77.76474,16.85406,73.81353,59.33984,52.39106,100.2513,80.96886,78.54795,207.1825,146.9927,151.7034,118.8869,295.4409,40.31637,158.0479,71.06569,55.08775,83.5906,50.76014,57.7756,58.23213,67.98025,131.1206,74.94013,200.1013,279.5607,241.9814,252.0692,181.0006,289.9556,331.8716,295.7346,305.277,259.2389,284.8364
658.1431,87.95117,60.4084,98.60781619,135.265,47.80284,80.95895,166.1384,101.0796,91.62599,57.10589,72.37411,80.13357,70.43906,13.7719,79.26552,59.74787,50.47785,100.2484,100.6096,76.03276,205.1035,148.299,141.3017,109.5634,291.4908,38.81475,158.0465,70.56684,56.87646,84.04044,49.93515,58.67721,60.00993,67.33694,129.3636,72.19852,189.3578,271.1837,241.973,251.5794,183.479,294.6228,338.6989,294.2408,314.8252,251.9376,276.549
658.5091,83.787,54.9266,99.25250109,126.9862,49.7934,79.49028,158.9216,103.519,90.14188,66.89011,72.37167,84.50235,68.87018,14.75571,71.21537,56.53244,53.82413,99.75271,84.86606,82.06152,208.6748,146.9894,149.0985,116.8139,290.0074,41.44228,155.2997,67.3246,55.28707,78.93989,47.00323,61.82622,58.23102,70.02807,125.0456,71.12712,197.1986,273.6401,238.9636,241.8469,181.1172,283.8703,333.4378,292.2446,297.9743,245.1189,279.4642
658.8751,83.78846,58.91387,95.50949526,121.6277,49.79248,78.02089,160.3645,99.61659,86.67477,71.53484,72.88333,83.47174,65.73271,12.91881,71.21665,57.87534,51.43286,96.27137,82.84372,80.17797,185.6784,147.3448,139.2207,108.5923,288.043,34.80795,159.1315,70.56608,56.34748,79.97434,50.29022,56.74552,61.06075,67.72096,128.2839,73.50933,192.7502,271.181,236.4523,242.8187,180.169,284.3334,329.7587,297.2131,293.9656,247.7908,277.6398
659.2411,82.22589,59.90975,95.63697565,125.0395,46.80632,72.62733,160.3654,98.15259,88.65382,69.65502,71.35197,79.87504,65.2098,16.91981,74.07325,55.13073,49.9981,92.78777,83.75263,76.15833,207.6658,147.9381,144.9389,108.0055,280.1464,40.50359,156.8453,67.57727,49.45555,80.48988,47.12061,60.86136,58.75805,63.36492,121.3991,72.19779,187.654,266.2546,237.9601,236.4977,171.662,279.1902,328.1812,289.7576,294.3972,247.0608,273.2493
